ct2010,fz20_100y,fz50_100y,fz50_500y,in_fz,fz_cat,objectid,geoid,state,county,tract,eacode,eaname,hcv_public,hcv_pct_re,hcv_publ_1,shape_leng,shape_area,geometry
5018100,0,0,0,0,NA,62921,36085018100,36,085,018100,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",160,64.26000214,64.26000214,0.103662045026699,5.56413994959e-4,"list(list(c(-74.100905, -74.1008899999999, -74.100882999, -74.1014939999999, -74.101761, -74.1020789999999, -74.1039259999999, -74.104549, -74.105259, -74.1058829999999, -74.1064949999999, -74.10729, -74.1079089999999, -74.109248001, -74.110285999, -74.111276, -74.1122099999999, -74.112987, -74.1136729999999, -74.1139499989999, -74.114227, -74.114818, -74.115423, -74.117021, -74.11749, -74.117587, -74.118034, -74.1184969999999, -74.11911, -74.119786, -74.121177001, -74.12177, -74.122644001, -74.12276, 
-74.122871, -74.1230189999999, -74.1231769999999, -74.12332, -74.123497, -74.124084, -74.1251339999999, -74.125637, -74.126657, -74.127089, -74.127173, -74.1272489999999, -74.1269349999999, -74.1268919999999, -74.1268699999999, -74.1268709999999, -74.1268899999999, -74.126932, -74.126967, -74.127114999, -74.127492, -74.127641, -74.127823, -74.128022, -74.128213, -74.128429, -74.128597999, -74.128755, -74.1289419999999, -74.129114, -74.1293219999999, -74.129386, -74.129579, -74.1297519999999, -74.1299099999999, 
-74.130075, -74.130234999, -74.1303609999999, -74.1304, -74.130545, -74.1307219989999, -74.130907, -74.1310989999999, -74.131254, -74.1314639999999, -74.131651, -74.131873, -74.131974, -74.132161001, -74.1323169999999, -74.1324809989999, -74.132662, -74.132827, -74.1329929999999, -74.133166, -74.133294001, -74.133434, -74.13352, -74.1335999999999, -74.133662, -74.133702, -74.133719, -74.133721001, -74.133701001, -74.133663, -74.133628, -74.133568, -74.133528999, -74.1335079999999, -74.1335089999999, 
-74.1335359999999, -74.133584, -74.133652, -74.133746, -74.1338489999999, -74.1339399999999, -74.134084, -74.1386669999999, -74.138497, -74.13731, -74.136398, -74.1355389989999, -74.1354919999999, -74.135102, -74.133775, -74.1328129999999, -74.132054, -74.1312389999999, -74.1311870009999, -74.131094, -74.1310110009999, -74.130953, -74.1309199999999, -74.130804, -74.12983, -74.128889, -74.127981, -74.127146, -74.1254529999999, -74.125369001, -74.125221, -74.125074, -74.124929999, -74.124813, -74.124675, 
-74.124543, -74.1238989999999, -74.123185, -74.122643, -74.1222940009999, -74.120772001, -74.120596, -74.1195759999999, -74.117837999, -74.116844, -74.1148709999999, -74.113383001, -74.1130229999999, -74.111301999, -74.11132, -74.1113099999999, -74.110786, -74.110378, -74.11018, -74.110641, -74.109167, -74.108285, -74.107879, -74.1076219999999, -74.107222999, -74.1068799999999, -74.105336, -74.101262, -74.100905, 40.591019999, 40.5904459990001, 40.590178999, 40.5893439990001, 40.5890669990001, 40.588740999, 
40.587075999, 40.5864999990001, 40.585922999, 40.585407999, 40.584894999, 40.5842219990001, 40.5836849990001, 40.5826789990001, 40.5822000000001, 40.5817919990001, 40.581267, 40.580818999, 40.580314, 40.580042, 40.579733999, 40.579176999, 40.578630999, 40.5781969990001, 40.577755999, 40.5775809990001, 40.577169999, 40.5766159990001, 40.576156999, 40.575814999, 40.5752859990001, 40.575053999, 40.575482999, 40.575565999, 40.57563, 40.5756979990001, 40.575749999, 40.5757829990001, 40.5758079990001, 
40.5758339990001, 40.575880999, 40.575972999, 40.576285999, 40.5763689990001, 40.576811999, 40.577550999, 40.5783909990001, 40.5784899990001, 40.5785949990001, 40.5787099990001, 40.5787989990001, 40.578899999, 40.5789579990001, 40.5791789990001, 40.5797879990001, 40.580031999, 40.580293999, 40.580546999, 40.5807659990001, 40.5809899990001, 40.581149999, 40.5813239990001, 40.5815039990001, 40.581649999, 40.581804999, 40.581847999, 40.581964999, 40.5820870000001, 40.582211999, 40.5823639980001, 40.5825389990001, 
40.5827009990001, 40.5827589990001, 40.5828989990001, 40.583042999, 40.5831689990001, 40.5832779990001, 40.583355, 40.5834409990001, 40.5835039990001, 40.583564999, 40.583586999, 40.583608999, 40.5836359990001, 40.583674999, 40.5837299980001, 40.583792999, 40.5838709990001, 40.583969999, 40.584056999, 40.584168999, 40.5842489990001, 40.5843609990001, 40.584483999, 40.5846119990001, 40.5847199990001, 40.5848369990001, 40.5849679990001, 40.5850859990001, 40.585160999, 40.585274999, 40.585390999, 40.5855139990001, 
40.5856479990001, 40.5857839990001, 40.585906999, 40.5860239990001, 40.5861379990001, 40.5862329990001, 40.5862989990001, 40.5863829990001, 40.5890199990001, 40.5893139990001, 40.5907599990001, 40.5919730000001, 40.593713999, 40.593853999, 40.5945349990001, 40.596332999, 40.5972410000001, 40.597818999, 40.59831, 40.598359999, 40.598466999, 40.598598999, 40.5987289990001, 40.5988559990001, 40.5988419980001, 40.598670999, 40.5985479990001, 40.598420999, 40.598331, 40.5981369990001, 40.5981379990001, 
40.598149999, 40.598173999, 40.5982109990001, 40.5982529990001, 40.5983159990001, 40.598394999, 40.598763999, 40.5991949990001, 40.5994189990001, 40.599686999, 40.600671999, 40.6018099990001, 40.6018169990001, 40.6018579990001, 40.6018949990001, 40.602137, 40.6005699990001, 40.600134999, 40.5982079990001, 40.5975509990001, 40.5970569990001, 40.596126999, 40.5952999990001, 40.5948589990001, 40.5932519990001, 40.5924459990001, 40.591976, 40.5916179990001, 40.5913149990001, 40.5908089980001, 40.590376, 
40.590544999, 40.5910319990001, 40.591019999)))"
5018701,0,0,0,0,NA,56512,36085018701,36,085,018701,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.02854235715075,4.1044074943e-5,"list(list(c(-74.121383999, -74.1231779999999, -74.124195, -74.125845001, -74.127323001, -74.12879, -74.130954, -74.132123, -74.132151, -74.132311, -74.132304, -74.1313069989999, -74.130719001, -74.130736, -74.130216, -74.129157, -74.1283819989999, -74.127806, -74.1271120009999, -74.1268709999999, -74.1247680009999, -74.124635999, -74.1240749999999, -74.122557, -74.122363, -74.122133, -74.1220289999999, -74.1215779999999, -74.121448, -74.121383999, 40.6098989990001, 40.6094189990001, 40.6092100000001, 
40.608862, 40.6086609990001, 40.608486999, 40.608327999, 40.6082749990001, 40.608551999, 40.6102579990001, 40.6124379990001, 40.612518999, 40.612557999, 40.6127969990001, 40.612536999, 40.612579999, 40.6126420000001, 40.6126859990001, 40.6127499990001, 40.612767999, 40.612943999, 40.6129529990001, 40.612987999, 40.613075999, 40.6125749990001, 40.6120139990001, 40.6117449990001, 40.610601998, 40.6101729980001, 40.6098989990001)))"
5018702,0,0,0,0,NA,61566,36085018702,36,085,018702,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",18,2.42000008,2.42000008,0.04056792922876,1.0772273076e-4,"list(list(c(-74.121339, -74.121273, -74.1211699999999, -74.12092, -74.120834999, -74.120782, -74.120736999, -74.120686, -74.1206399989999, -74.120596, -74.120772001, -74.1222940009999, -74.122643, -74.123185, -74.1238989999999, -74.124543, -74.124675, -74.124813, -74.124929999, -74.125074, -74.125221, -74.125369001, -74.1254529999999, -74.127146, -74.127981, -74.128889, -74.12983, -74.130804, -74.1309199999999, -74.130929, -74.1309899999999, -74.131068001, -74.1311009999999, -74.1311689999999, -74.131249, 
-74.131402001, -74.131404999, -74.131569, -74.131773999, -74.1318919989999, -74.131947, -74.132044, -74.132089, -74.132123, -74.130954, -74.12879, -74.127323001, -74.125845001, -74.124195, -74.1231779999999, -74.121383999, -74.121339, 40.6096840000001, 40.609361999, 40.6088339990001, 40.6063589990001, 40.6052149990001, 40.6045309990001, 40.603845999, 40.603083999, 40.602475999, 40.6018099990001, 40.600671999, 40.599686999, 40.5994189990001, 40.5991949990001, 40.598763999, 40.598394999, 40.5983159990001, 
40.5982529990001, 40.5982109990001, 40.598173999, 40.598149999, 40.5981379990001, 40.5981369990001, 40.598331, 40.598420999, 40.5985479990001, 40.598670999, 40.5988419980001, 40.5988559990001, 40.599098999, 40.599502999, 40.600113999, 40.600353999, 40.600831999, 40.6014059990001, 40.6025569990001, 40.6025779990001, 40.6037699990001, 40.6055939990001, 40.6066779990001, 40.607341999, 40.6077559990001, 40.608056999, 40.6082749990001, 40.608327999, 40.608486999, 40.6086609990001, 40.608862, 40.6092100000001, 
40.6094189990001, 40.6098989990001, 40.6096840000001)))"
5018901,0,0,0,0,NA,61567,36085018901,36,085,018901,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.04937444922197,1.15613704219e-4,"list(list(c(-74.139822001, -74.138974, -74.138256, -74.137618, -74.136887999, -74.1362159999999, -74.1355379999999, -74.135097, -74.134851, -74.1347249999999, -74.134602, -74.134498, -74.134379, -74.1342799999999, -74.1341849999999, -74.133589999, -74.1334869999999, -74.1333, -74.132088, -74.131607, -74.130736, -74.130719001, -74.1313069989999, -74.132304, -74.132311, -74.132151, -74.133117, -74.1340500009999, -74.1349769999999, -74.135905, -74.137175, -74.1381059999999, -74.139039, -74.1399739999999, 
-74.140925, -74.141882, -74.1428329999999, -74.143918, -74.1460069999999, -74.147196, -74.148783, -74.1495429999999, -74.1489359989999, -74.1477409999999, -74.146969, -74.146892999, -74.146802, -74.1467029999999, -74.1465439999999, -74.1464579999999, -74.146407, -74.146035, -74.145124, -74.144195, -74.1432619999999, -74.1423369999999, -74.141617001, -74.140982, -74.140725, -74.139822001, 40.616299999, 40.6161919990001, 40.6160909990001, 40.616005999, 40.615895999, 40.6157869990001, 40.615668999, 
40.6155899990001, 40.6155459990001, 40.615528999, 40.6155249990001, 40.615507999, 40.6154710000001, 40.615424999, 40.6153629990001, 40.6148289990001, 40.614718999, 40.614520999, 40.613233999, 40.6130509990001, 40.6127969990001, 40.612557999, 40.612518999, 40.6124379990001, 40.6102579990001, 40.608551999, 40.608505999, 40.6084559990001, 40.608411, 40.608359998, 40.6082929990001, 40.608241999, 40.608195999, 40.608146999, 40.6080899990001, 40.6080429990001, 40.607992999, 40.607989999, 40.6082410000001, 
40.6085629990001, 40.6091999990001, 40.6096269990001, 40.609751999, 40.609998999, 40.610151, 40.6106319990001, 40.6113349990001, 40.6120719990001, 40.613261999, 40.613890999, 40.614272999, 40.617013, 40.6169659990001, 40.6168709990001, 40.6167409990001, 40.6166079980001, 40.616521999, 40.6164469990001, 40.616414999, 40.616299999)))"
5018902,0,0,0,0,NA,52325,36085018902,36,085,018902,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",14,2.76999998,2.76999998,0.045332815172852,8.4745893707e-5,"list(list(c(-74.132151, -74.132123, -74.132089, -74.132044, -74.131947, -74.1318919989999, -74.131773999, -74.131569, -74.131404999, -74.131402001, -74.131249, -74.1311689999999, -74.1311009999999, -74.131068001, -74.1309899999999, -74.132507, -74.133248, -74.133429001, -74.133863, -74.1344549999999, -74.134984, -74.13586, -74.136094, -74.137234001, -74.1376539999999, -74.138591, -74.139281, -74.139517, -74.140462, -74.142028001, -74.1430329999999, -74.144106, -74.1459849999999, -74.146508, -74.147450001, 
-74.147513999, -74.147502, -74.147410001, -74.147297999, -74.147251001, -74.147209, -74.147196, -74.1460069999999, -74.143918, -74.1428329999999, -74.141882, -74.140925, -74.1399739999999, -74.139039, -74.1381059999999, -74.137175, -74.135905, -74.1349769999999, -74.1340500009999, -74.133117, -74.132151, 40.608551999, 40.6082749990001, 40.608056999, 40.6077559990001, 40.607341999, 40.6066779990001, 40.6055939990001, 40.6037699990001, 40.6025779990001, 40.6025569990001, 40.6014059990001, 40.600831999, 
40.600353999, 40.600113999, 40.599502999, 40.5996319990001, 40.600175999, 40.6003069990001, 40.6006540000001, 40.601128999, 40.601509999, 40.602231999, 40.602429999, 40.6032489990001, 40.6032549990001, 40.6032070000001, 40.603152998, 40.6031349990001, 40.6030699990001, 40.603371999, 40.6037509990001, 40.6042469990001, 40.604998999, 40.6051889990001, 40.6057339990001, 40.606102999, 40.6063129990001, 40.607001999, 40.607724999, 40.6080029990001, 40.608258999, 40.6085629990001, 40.6082410000001, 40.607989999, 
40.607992999, 40.6080429990001, 40.6080899990001, 40.608146999, 40.608195999, 40.608241999, 40.6082929990001, 40.608359998, 40.608411, 40.6084559990001, 40.608505999, 40.608551999)))"
5019700,0,0,0,0,NA,61560,36085019700,36,085,019700,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.028884864889464,3.1942315408e-5,"list(list(c(-74.131224, -74.131165, -74.1311219999999, -74.1310809999999, -74.130992001, -74.130992001, -74.130961, -74.130931, -74.1309199999999, -74.130911, -74.130849, -74.130778999, -74.130736, -74.131607, -74.132088, -74.1333, -74.1334869999999, -74.133589999, -74.1341849999999, -74.1342799999999, -74.134379, -74.134498, -74.134602, -74.1347249999999, -74.134851, -74.135097, -74.1355379999999, -74.1362159999999, -74.136887999, -74.137618, -74.138256, -74.138974, -74.139822001, -74.139645, -74.139442, 
-74.139238, -74.1390019999999, -74.1387369999999, -74.1379269999999, -74.137171, -74.136472, -74.1351309999999, -74.135255, -74.135395, -74.134709, -74.134021, -74.134258, -74.133568, -74.1328809999999, -74.132213, -74.131224, 40.617265, 40.6168219990001, 40.616460999, 40.616097999, 40.6153619990001, 40.615328999, 40.6150109980001, 40.6147549990001, 40.614674999, 40.614582999, 40.613953999, 40.613263999, 40.6127969990001, 40.6130509990001, 40.613233999, 40.614520999, 40.614718999, 40.6148289990001, 
40.6153629990001, 40.615424999, 40.6154710000001, 40.615507999, 40.6155249990001, 40.615528999, 40.6155459990001, 40.6155899990001, 40.615668999, 40.6157869990001, 40.615895999, 40.616005999, 40.6160909990001, 40.6161919990001, 40.616299999, 40.617015, 40.617765999, 40.6185199990001, 40.6193949990001, 40.620373999, 40.6202469990001, 40.620128999, 40.6200199990001, 40.619806, 40.6193509990001, 40.6188269990001, 40.6187189990001, 40.6186099990001, 40.617738, 40.617628999, 40.6175209990001, 40.6174159990001, 
40.617265)))"
5019800,1,1,1,1,2020_100y,55056,36085019800,36,085,019800,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.134802886789781,6.09662591482e-4,"list(list(c(-74.177928774, -74.1785202029999, -74.179243088, -74.179731369, -74.1806240079999, -74.183229447, -74.184921264, -74.1864337919999, -74.189126968, -74.1900176999999, -74.1922931669999, -74.194164277, -74.195098877, -74.1962890629999, -74.1984100339999, -74.19966507, -74.200059891, -74.20070076, -74.206802368, -74.208532334, -74.2097911829999, -74.21251297, -74.2135467529999, -74.214492798, -74.2152538299999, -74.217521668, -74.2199287409999, -74.221921766, -74.222113, -74.222085001, -74.222075, 
-74.2220569999999, -74.222085001, -74.22246, -74.2226939999999, -74.2231159999999, -74.223191, -74.223191, -74.223182, -74.2231159999999, -74.223088, -74.223032, -74.2229159999999, -74.223017, -74.223215001, -74.222903, -74.2266339999999, -74.226909999, -74.226748, -74.226522, -74.2263129999999, -74.2261339999999, -74.2259969999999, -74.225839, -74.22568, -74.225574001, -74.22534, -74.225068, -74.224778, -74.2245149999999, -74.224259, -74.224003, -74.223735, -74.223517, -74.223311, -74.223102, -74.222881001, 
-74.2226909999999, -74.220137999, -74.217606, -74.2173559999999, -74.214509, -74.213545999, -74.213614, -74.213816, -74.2139089999999, -74.2139789999999, -74.213996999, -74.214098, -74.213519, -74.212293, -74.211733999, -74.211425, -74.2102819999999, -74.210101, -74.209958999, -74.2098149999999, -74.2097029989999, -74.2096119999999, -74.209381, -74.208565, -74.207302, -74.206680999, -74.206666, -74.206553, -74.205461, -74.20526, -74.203688001, -74.202769, -74.202175, -74.201527001, -74.2013949999999, 
-74.2013009999999, -74.201228, -74.201171, -74.201026999, -74.200886001, -74.200704, -74.200528, -74.199843, -74.1992759999999, -74.1990979999999, -74.197794, -74.197073, -74.196084001, -74.194979, -74.19454, -74.1939839999999, -74.193133, -74.1925239999999, -74.191744, -74.1911679999999, -74.190726, -74.1902909999999, -74.189851999, -74.188812, -74.187583001, -74.1871849999999, -74.1866440009999, -74.186099, -74.184973, -74.183823999, -74.1831119999999, -74.182714, -74.18039, -74.179338999, -74.178933999, 
-74.1785639989999, -74.1784949999999, -74.178421999, -74.178237, -74.177928774, 40.5195282620001, 40.519910812, 40.5198802950001, 40.5204334260001, 40.520544052, 40.519975662, 40.5192165380001, 40.518148422, 40.5152645110001, 40.5148143770001, 40.512666702, 40.510480881, 40.5097446440001, 40.509786606, 40.5110034940001, 40.511381149, 40.5124950410001, 40.512910843, 40.5119800570001, 40.511369706, 40.5106067660001, 40.5073642730001, 40.506483078, 40.506383896, 40.5058727260001, 40.50330925, 40.502668381, 
40.5024507750001, 40.503184, 40.503408999, 40.5036249990001, 40.504046999, 40.504271999, 40.5044589990001, 40.5045909990001, 40.5048439990001, 40.505124999, 40.505462999, 40.5057159990001, 40.5059869990001, 40.506362, 40.506746999, 40.5072269990001, 40.507709999, 40.508658999, 40.5089359990001, 40.5172509990001, 40.519172, 40.519130999, 40.519059, 40.518972999, 40.5188830000001, 40.5188019990001, 40.5186929990001, 40.518561999, 40.518521999, 40.5184429990001, 40.518365999, 40.5183019990001, 40.5182580000001, 
40.518227999, 40.5182099990001, 40.518202999, 40.5182359990001, 40.5182809990001, 40.518340999, 40.518423999, 40.518512, 40.519621999, 40.5208720000001, 40.520929999, 40.521154999, 40.5212349990001, 40.521531999, 40.5224949990001, 40.5230149990001, 40.5233989990001, 40.523497999, 40.524097999, 40.5241490000001, 40.5242769990001, 40.5243559990001, 40.524413999, 40.5247209990001, 40.5248079990001, 40.524894998, 40.5250070000001, 40.525115999, 40.525226999, 40.5252459980001, 40.5253129990001, 40.525281998, 
40.5253519990001, 40.5253539990001, 40.5253709990001, 40.525543999, 40.5255759980001, 40.5257829990001, 40.525906999, 40.5260669990001, 40.526264999, 40.526393999, 40.526511999, 40.5266309990001, 40.5267539990001, 40.5269259990001, 40.527070999, 40.527231999, 40.527365, 40.5278579980001, 40.528196999, 40.5282999990001, 40.529031999, 40.5294029990001, 40.529911999, 40.5304369990001, 40.5306200000001, 40.5308709990001, 40.531194999, 40.5314989990001, 40.531916999, 40.531099999, 40.5304819990001, 40.5298779990001, 
40.529262999, 40.527819999, 40.5260779990001, 40.525520999, 40.524779999, 40.5239959990001, 40.52241, 40.5208549990001, 40.5211159990001, 40.521261999, 40.5221309990001, 40.5225139980001, 40.521696999, 40.520788999, 40.520630999, 40.5204399990001, 40.5200549990001, 40.5195282620001)))"
5020100,0,0,1,1,2050_500y,58575,36085020100,36,085,020100,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.044070565768345,6.6856853919e-5,"list(list(c(-74.130461, -74.1302469999999, -74.1303300009999, -74.130533, -74.130692, -74.130993, -74.13131, -74.131562, -74.13159, -74.131917, -74.132054, -74.132058, -74.132065, -74.132076, -74.131907, -74.131804, -74.131695999, -74.13147, -74.131378, -74.131356, -74.1312579999999, -74.131224, -74.132213, -74.1328809999999, -74.133568, -74.134258, -74.134021, -74.134709, -74.135395, -74.135255, -74.1351309999999, -74.136472, -74.137171, -74.1379269999999, -74.1387369999999, -74.138534001, -74.138366999, 
-74.138613, -74.1385079999999, -74.138266001, -74.1372269999999, -74.136182, -74.1358099999999, -74.1380589999999, -74.138064, -74.1378579999999, -74.137307, -74.136742, -74.136046, -74.135861001, -74.134087, -74.133437, -74.132285, -74.1316179999999, -74.131074, -74.130611, -74.130461, 40.6308969990001, 40.629608999, 40.6293849990001, 40.628796999, 40.6283369990001, 40.627373999, 40.6263279990001, 40.6255809990001, 40.6254970000001, 40.6245459990001, 40.623661999, 40.623386999, 40.623094999, 40.6227019990001, 
40.621653999, 40.6210209990001, 40.6203609990001, 40.6190069990001, 40.6184079990001, 40.6182939990001, 40.617577999, 40.617265, 40.6174159990001, 40.6175209990001, 40.617628999, 40.617738, 40.6186099990001, 40.6187189990001, 40.6188269990001, 40.6193509990001, 40.619806, 40.6200199990001, 40.620128999, 40.6202469990001, 40.620373999, 40.6211279990001, 40.6217379990001, 40.621772999, 40.6226329990001, 40.624247999, 40.624295999, 40.6248379990001, 40.6250639990001, 40.6270689990001, 40.6275679990001, 
40.627690999, 40.628189999, 40.628661999, 40.6281880000001, 40.6280609990001, 40.629541999, 40.6290749990001, 40.6300189990001, 40.6305829990001, 40.6311479990001, 40.6309029990001, 40.6308969990001)))"
5020700,1,1,1,1,2020_100y,56514,36085020700,36,085,020700,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",141,11.88000011,11.88000011,0.072976126936137,1.01063359537e-4,"list(list(c(-74.133378982, -74.132745743, -74.1323509219999, -74.131195068, -74.131381989, -74.1310749049999, -74.130659104, -74.1300220489999, -74.130058289, -74.1294384, -74.129234314, -74.1295986169999, -74.12897873, -74.128887177, -74.128787995, -74.12833023, -74.128232956, -74.128015518, -74.127868653, -74.1275043489999, -74.127216339, -74.127098083, -74.1268634799999, -74.1260504269999, -74.1269619999999, -74.127015001, -74.127032, -74.1269589999999, -74.1269149999999, -74.126888, -74.127847001, 
-74.1286699999999, -74.128725, -74.1288470009999, -74.128856, -74.1290010009999, -74.129446, -74.130166, -74.130469999, -74.131582, -74.130941, -74.131631, -74.133098, -74.1342339999999, -74.135214, -74.135554, -74.136409, -74.1371839999999, -74.1372679999999, -74.1382820009999, -74.139594, -74.1397049999999, -74.1406709999999, -74.1402659999999, -74.140034, -74.1397719989999, -74.1396809999999, -74.1432540009999, -74.143813, -74.144800999, -74.145631, -74.145564999, -74.144962, -74.144783, -74.1439369999999, 
-74.1435999999999, -74.1431755099999, -74.142518997, -74.142431259, -74.1421642299999, -74.141633988, -74.1413459779999, -74.1407546999999, -74.13744545, -74.137311935, -74.1346244809999, -74.133779526, -74.133378982, 40.6413707730001, 40.641366959, 40.641687393, 40.6416416170001, 40.641225815, 40.640993118, 40.6414508820001, 40.640901565, 40.6413822170001, 40.6416645050001, 40.6412296290001, 40.640722275, 40.640325546, 40.641069412, 40.640298843, 40.6401882170001, 40.6410236360001, 40.6411037450001, 
40.640275955, 40.6401386260001, 40.6396656040001, 40.6401882170001, 40.6403408050001, 40.6401869480001, 40.6401809990001, 40.6393189990001, 40.6383769990001, 40.637826999, 40.6374289990001, 40.637209999, 40.6372769990001, 40.637347999, 40.6370879990001, 40.6364359990001, 40.635573999, 40.634333999, 40.633659999, 40.632370999, 40.631675999, 40.6319940000001, 40.633138999, 40.6334869990001, 40.6342529990001, 40.6348419990001, 40.635345, 40.6347999990001, 40.634895999, 40.634982999, 40.6349929990001, 
40.6350139990001, 40.6350439990001, 40.6350459990001, 40.6351509990001, 40.6362790000001, 40.6369549990001, 40.6376969990001, 40.6379489990001, 40.6363219990001, 40.6360519990001, 40.6355809990001, 40.6352459990001, 40.635458999, 40.6373839990001, 40.637952999, 40.6383470000001, 40.6385139990001, 40.639562837, 40.6395244600001, 40.6402034760001, 40.640348434, 40.640348434, 40.64009285, 40.6405391690001, 40.640981674, 40.6412944800001, 40.641889572, 40.6417217260001, 40.6413707730001)), list(c(-74.1208986949999, 
-74.120659, -74.1237439989999, -74.123927035, -74.1238689419999, -74.122947693, -74.1226997369999, -74.121368408, -74.120904922, -74.120967865, -74.1208986949999, 40.641745783, 40.641195999, 40.6402019990001, 40.6402008050001, 40.6402034760001, 40.640760422, 40.6412906640001, 40.641469956, 40.641248703, 40.6417179110001, 40.641745783)))"
5020801,1,1,1,1,2020_100y,61677,36085020801,36,085,020801,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.066037006334554,2.76903380669e-4,"list(list(c(-74.203343001, -74.2032129999999, -74.20291, -74.2026279999999, -74.2022729989999, -74.202162, -74.201851, -74.2009699989999, -74.200144, -74.199850001, -74.1991209999999, -74.198605, -74.198409, -74.197308, -74.1983470009999, -74.198653, -74.199301001, -74.199529, -74.2002400009999, -74.2004249999999, -74.2011210009999, -74.2016169999999, -74.2017099999999, -74.201828, -74.2018469989999, -74.2019529999999, -74.202074, -74.2021819999999, -74.203492, -74.2044999989999, -74.2052449999999, 
-74.20699, -74.2079729989999, -74.2091429989999, -74.209887, -74.210054, -74.210999, -74.212077, -74.212298999, -74.212813, -74.214054, -74.214771, -74.21579, -74.216684, -74.217769, -74.218007001, -74.218082, -74.2181639999999, -74.218444, -74.218736999, -74.2188859999999, -74.218994, -74.2192969989999, -74.219543, -74.219815, -74.219871, -74.219974, -74.220066, -74.220359, -74.2205519999999, -74.22065, -74.220834001, -74.220876999, -74.2210929989999, -74.2213149999999, -74.2187759999999, -74.2181219999999, 
-74.217885, -74.2178019999999, -74.217772, -74.2178299999999, -74.2178699999999, -74.2178929999999, -74.2178939999999, -74.217877, -74.217844, -74.217793, -74.217662, -74.217525999, -74.21737, -74.217209, -74.2152579999999, -74.215182999, -74.2150359999999, -74.21485, -74.214691, -74.214540999, -74.214372, -74.2135020009999, -74.21289, -74.212594, -74.212329, -74.212009, -74.211257, -74.210589, -74.210315, -74.209804, -74.2090889999999, -74.2082540009999, -74.207709, -74.207032, -74.2064609999999, 
-74.205704001, -74.205145, -74.204932, -74.203985001, -74.203343001, 40.5561329990001, 40.555775999, 40.554944999, 40.554342999, 40.553595999, 40.5533599990001, 40.5526889990001, 40.550789998, 40.548800998, 40.5481319990001, 40.546708999, 40.5456799990001, 40.545307, 40.543261999, 40.5430719990001, 40.543037999, 40.542966, 40.542942999, 40.5428469990001, 40.5428049990001, 40.5426150000001, 40.542474999, 40.5424839990001, 40.5424809990001, 40.542477999, 40.5424629980001, 40.542428999, 40.542382, 40.5421519990001, 
40.5419619990001, 40.5419679990001, 40.5417469990001, 40.5416709990001, 40.5416029990001, 40.541553999, 40.5415179990001, 40.5414509990001, 40.541370999, 40.5413559990001, 40.541321999, 40.5413649990001, 40.541368999, 40.5413099990001, 40.541214, 40.541125999, 40.5418289990001, 40.5420110000001, 40.542226999, 40.5429639990001, 40.543668, 40.544069999, 40.5443099990001, 40.5450529990001, 40.5456999990001, 40.546438999, 40.5465770000001, 40.5468349980001, 40.5470979990001, 40.547834999, 40.548323999, 
40.5486049990001, 40.549092, 40.549203999, 40.5497740000001, 40.5502529990001, 40.552473999, 40.552852999, 40.552992999, 40.553120999, 40.5532450000001, 40.553434999, 40.5536279990001, 40.553839999, 40.554045, 40.554247999, 40.554431999, 40.554472999, 40.5545559990001, 40.5546219990001, 40.554676999, 40.5547149990001, 40.5554369990001, 40.5554680000001, 40.5555159990001, 40.555559999, 40.555580999, 40.5555909990001, 40.5555879990001, 40.555667999, 40.556004999, 40.5562090000001, 40.5563670000001, 
40.5565139990001, 40.556789999, 40.557020999, 40.5570919990001, 40.5571860000001, 40.5573229990001, 40.5574299990001, 40.557516999, 40.5576159980001, 40.5575899990001, 40.5575019990001, 40.5573469990001, 40.5572129990001, 40.556616999, 40.5561329990001)))"
