name,poptot,pwhit,pblck,phisp,pasin,poth,prent,pownr,mhhinc,fz_cat,fzr20_100y,fzr50_100y,bct2020,tract,key
"Census Tract 227.03, Bronx County, New York",1699,0.022954679223072396,0.13890523837551502,0.7522071806945262,0.055915244261330196,0.03001765744555618,0.972551130247578,0.02744886975242196,66683,Not in flood zone,0,0,2022703,022703,005022703
"Census Tract 330, Bronx County, New York",5837,0.2862771971903375,0.1678944663354463,0.4577694020901148,0.05893438410142196,0.029124550282679462,0.8791551882460973,0.12084481175390266,40977,Not in flood zone,0,0,2033000,033000,005033000
"Census Tract 378, Bronx County, New York",3569,0.033622863547212105,0.5407677220509947,0.37265340431493416,0.008966096945923228,0.04398991314093592,0.7941082292667307,0.20589177073326928,41862,Not in flood zone,0,0,2037800,037800,005037800
"Census Tract 458, Bronx County, New York",5662,0.007771105616389968,0.38519957612151184,0.5784175203108443,0.005298481102084069,0.02331331684916982,1,0,26791,Not in flood zone,0,0,2045800,045800,005045800
"Census Tract 374, Bronx County, New York",3890,0.02365038560411311,0.4699228791773779,0.45115681233933164,0.015681233933161953,0.039588688946015305,0.83261105092091,0.1673889490790899,31543,Not in flood zone,0,0,2037400,037400,005037400
"Census Tract 125, Bronx County, New York",4139,0.01812031891761295,0.31795119594104854,0.630103889828461,0.005556897801401305,0.028267697511476175,0.7589355596138795,0.24106444038612054,36947,Not in flood zone,0,0,2012500,012500,005012500
"Census Tract 62, Bronx County, New York",6769,0.015068695523711036,0.2747820948441424,0.6581474368444379,0.017284680159550894,0.03471709262815781,0.9540772532188841,0.04592274678111588,28614,Not in flood zone,0,0,2006200,006200,005006200
"Census Tract 248, Bronx County, New York",3620,0.4165745856353591,0.08342541436464089,0.3342541436464088,0.13480662983425415,0.030939226519337004,0.7317753749564004,0.26822462504359956,75000,Not in flood zone,0,0,2024800,024800,005024800
"Census Tract 160, Bronx County, New York",4003,0.48638521109168126,0.0412190856857357,0.37796652510617035,0.05470896827379466,0.03972020984261804,0.46325285221544177,0.5367471477845582,82250,2020 100-year flood zone,1,1,2016000,016000,005016000
"Census Tract 393, Bronx County, New York",8033,0.032490974729241874,0.2871903398481265,0.6510643595169924,0.004108054276111042,0.025146271629528205,0.9539686489176412,0.0460313510823588,21073,Not in flood zone,0,0,2039300,039300,005039300
"Census Tract 212, Bronx County, New York",6596,0.021679805942995754,0.3074590661006671,0.25682231655548815,0.3803820497271073,0.033656761673741764,0.7035084161427703,0.2964915838572298,66442,Not in flood zone,0,0,2021200,021200,005021200
"Census Tract 130, Bronx County, New York",1198,0.2913188647746244,0.09682804674457429,0.5592654424040067,0.038397328881469114,0.014190317195325597,0.36388508891928867,0.6361149110807114,78125,2020 100-year flood zone,1,1,2013000,013000,005013000
"Census Tract 193, Bronx County, New York",6020,0.01611295681063123,0.3267441860465116,0.6260797342192691,0.010132890365448505,0.020930232558139528,0.9548366431774503,0.04516335682254965,32705,Not in flood zone,0,0,2019300,019300,005019300
"Census Tract 385, Bronx County, New York",5362,0.023125699365908244,0.31816486385676984,0.6176799701603879,0.005594927265945543,0.03543453935098839,0.9878646441073512,0.012135355892648775,21606,Not in flood zone,0,0,2038500,038500,005038500
"Census Tract 2, Bronx County, New York",4779,0.03180581711655158,0.21155053358443188,0.6639464323080142,0.042268256957522496,0.05042896003347985,0.36097092045181445,0.6390290795481856,68000,2020 100-year flood zone,1,1,2000200,000200,005000200
"Census Tract 216.02, Bronx County, New York",6237,0.026936026936026935,0.3265993265993266,0.3153759820426487,0.2895622895622896,0.041526374859708115,0.7188775510204082,0.2811224489795918,56905,Not in flood zone,0,0,2021602,021602,005021602
"Census Tract 344, Bronx County, New York",1930,0.049740932642487044,0.45077720207253885,0.38134715025906735,0.08393782383419689,0.034196891191709766,0.41147018661811563,0.5885298133818844,62589,Not in flood zone,0,0,2034400,034400,005034400
"Census Tract 236, Bronx County, New York",2204,0.22549909255898368,0.11388384754990925,0.5199637023593466,0.0603448275862069,0.0803085299455536,0.7506361323155216,0.24936386768447838,41667,Not in flood zone,0,0,2023600,023600,005023600
"Census Tract 215.02, Bronx County, New York",6360,0.016352201257861635,0.2636792452830189,0.6894654088050315,0.0014150943396226414,0.029088050314465375,0.923114434330299,0.07688556566970091,30125,Not in flood zone,0,0,2021502,021502,005021502
"Census Tract 59.02, Bronx County, New York",2577,0.08692277842452464,0.2297244858362437,0.6367869615832363,0.01435778036476523,0.03220799379123007,0.7924098671726755,0.20759013282732447,31653,Not in flood zone,0,0,2005902,005902,005005902
"Census Tract 420, Bronx County, New York",3905,0.025096030729833546,0.4535211267605634,0.43738796414852754,0.033034571062740076,0.05096030729833545,0.8739434919101666,0.12605650808983337,31071,Not in flood zone,0,0,2042000,042000,005042000
"Census Tract 78, Bronx County, New York",7037,0.03268438254938184,0.14139548102884753,0.5640187579934631,0.21045900241580218,0.05144237601250534,0.7774193548387097,0.22258064516129034,61795,Not in flood zone,0,0,2007800,007800,005007800
"Census Tract 442, Bronx County, New York",3877,0.013154500902759866,0.6628836729429972,0.2396182615424297,0.024503482073768377,0.05984008253804485,0.4626980071538068,0.5373019928461932,37423,Not in flood zone,0,0,2044200,044200,005044200
"Census Tract 449.01, Bronx County, New York",1946,0.6927029804727647,0.06783144912641316,0.18910585817060638,0.015416238437821172,0.0349434737923946,0.4090131203650884,0.5909868796349116,68984,Not in flood zone,0,0,2044901,044901,005044901
"Census Tract 92, Bronx County, New York",6271,0.06139371711050869,0.13235528623823953,0.4833359910700048,0.2521129006538032,0.07080210492744377,0.6972522897585346,0.30274771024146546,48326,Not in flood zone,0,0,2009200,009200,005009200
"Census Tract 25, Bronx County, New York",5442,0.019294377067254686,0.19257625872840867,0.7598309445056964,0.00973906651966189,0.018559353178978277,0.9656775116195924,0.03432248838040758,27196,Not in flood zone,0,0,2002500,002500,005002500
"Census Tract 33, Bronx County, New York",3689,0.014909189482244511,0.28896719978313906,0.6649498509081052,0.00433721875847113,0.02683654106804001,0.8643410852713178,0.13565891472868216,22159,Not in flood zone,0,0,2003300,003300,005003300
"Census Tract 131, Bronx County, New York",5390,0.01948051948051948,0.312987012987013,0.6315398886827458,0.010575139146567719,0.02541743970315402,0.8602969910121141,0.1397030089878859,26620,Not in flood zone,0,0,2013100,013100,005013100
"Census Tract 64, Bronx County, New York",4186,0.025322503583373148,0.29264214046822745,0.5320114667940755,0.07453416149068323,0.0754897276636407,0.6397753382690835,0.3602246617309165,33207,Not in flood zone,0,0,2006400,006400,005006400
"Census Tract 87, Bronx County, New York",5976,0.014056224899598393,0.23376840696117804,0.7252342704149933,0.0025100401606425703,0.024431057563587655,0.9755331459745412,0.024466854025458753,24510,Not in flood zone,0,0,2008700,008700,005008700
"Census Tract 141, Bronx County, New York",7344,0.02028867102396514,0.41693899782135074,0.5236928104575164,0.00721677559912854,0.0318627450980391,0.9165482954545454,0.08345170454545454,29663,Not in flood zone,0,0,2014100,014100,005014100
"Census Tract 253, Bronx County, New York",6234,0.016041065126724416,0.1605710619185114,0.7629130574270132,0.032723772858517804,0.027751042669233228,0.971342383107089,0.02865761689291101,38594,Not in flood zone,0,0,2025300,025300,005025300
"Census Tract 68, Bronx County, New York",3419,0.01754899093302135,0.23808131032465632,0.5554255630301258,0.11611582334015794,0.07282831237203868,0.744200826183667,0.255799173816333,41875,Not in flood zone,0,0,2006800,006800,005006800
"Census Tract 224.01, Bronx County, New York",2787,0.11948331539289558,0.13096519555077143,0.6476498026551848,0.07463222102619303,0.027269465374955115,0.9168356997971603,0.08316430020283976,48984,Not in flood zone,0,0,2022401,022401,005022401
"Census Tract 247, Bronx County, New York",1921,0.027589796980739198,0.45080687142113485,0.48047891723060904,0.020822488287350338,0.020301926080166566,0.9847528916929548,0.015247108307045216,55938,Not in flood zone,0,0,2024700,024700,005024700
"Census Tract 173, Bronx County, New York",6395,0.015324472243940578,0.33604378420641123,0.6150117279124316,0.009538702111024238,0.02408131352619236,0.9614142444331124,0.03858575556688764,20619,Not in flood zone,0,0,2017300,017300,005017300
"Census Tract 41, Bronx County, New York",6146,0.015294500488122356,0.2959648551903677,0.6643345265213146,0.0056947608200455585,0.018711356980149696,0.8070567986230637,0.19294320137693632,22917,Not in flood zone,0,0,2004100,004100,005004100
"Census Tract 225, Bronx County, New York",8141,0.015477214101461736,0.25082913646972116,0.7022478810956885,0.011055152929615526,0.020390615403513057,0.9309836669532113,0.06901633304678866,48152,Not in flood zone,0,0,2022500,022500,005022500
"Census Tract 85, Bronx County, New York",5894,0.023922633186291144,0.21123176111299627,0.7275195113674924,0.01001017984390906,0.027315914489311144,0.8525042444821732,0.14749575551782682,28937,Not in flood zone,0,0,2008500,008500,005008500
"Census Tract 227.01, Bronx County, New York",5669,0.011465866995942847,0.32421943905450695,0.6304462868230728,0.010054683365672959,0.023813723760804484,0.9767492871243694,0.02325071287563062,24939,Not in flood zone,0,0,2022701,022701,005022701
"Census Tract 16, Bronx County, New York",5795,0.02088006902502157,0.32510785159620365,0.6003451251078517,0.021052631578947368,0.03261432269197584,0.851636747624076,0.14836325237592396,34766,2050 100-year flood zone,0,1,2001600,001600,005001600
"Census Tract 60, Bronx County, New York",1262,0.012678288431061807,0.15530903328050713,0.8026941362916006,0.008716323296354992,0.020602218700475516,0.7559241706161137,0.24407582938388625,38871,Not in flood zone,0,0,2006000,006000,005006000
"Census Tract 61, Bronx County, New York",3444,0.009581881533101045,0.7491289198606271,0.20557491289198607,0.006968641114982578,0.028745644599303177,0.5809284818067754,0.4190715181932246,51799,Not in flood zone,0,0,2006100,006100,005006100
"Census Tract 403.02, Bronx County, New York",4197,0.017869907076483203,0.09578270192994996,0.8227305218012866,0.03669287586371218,0.026923993328568097,0.9902095163501077,0.009790483649892304,32345,Not in flood zone,0,0,2040302,040302,005040302
"Census Tract 387, Bronx County, New York",3401,0.10438106439282564,0.22493384298735666,0.6206997941781829,0.02587474272272861,0.02411055571890619,0.9787468948385316,0.021253105161468396,38836,Not in flood zone,0,0,2038700,038700,005038700
"Census Tract 283, Bronx County, New York",2084,0.06765834932821498,0.1852207293666027,0.6871401151631478,0.021593090211132437,0.03838771593090218,0.9509851033157136,0.0490148966842864,NA,2020 100-year flood zone,1,1,2028300,028300,005028300
"Census Tract 233, Kings County, New York",5961,0.28854219090756583,0.38651233014594866,0.20516691830229827,0.07045797684952189,0.04932058379466531,0.8031708551189071,0.19682914488109293,59375,Not in flood zone,0,0,3023300,023300,047023300
"Census Tract 234, Kings County, New York",5923,0.8946479824413304,0.006753334458889077,0.01806516967752828,0.013000168833361473,0.06753334458889082,0.9485570890840652,0.05144291091593475,26458,Not in flood zone,0,0,3023400,023400,047023400
"Census Tract 191, Kings County, New York",3427,0.47680186752261455,0.16399182958856143,0.166326232856726,0.11992996790195506,0.07295010213014297,0.6711852624261383,0.32881473757386165,118750,Not in flood zone,0,0,3019100,019100,047019100
"Census Tract 196, Kings County, New York",4691,0.3285013856320614,0.008100618205073545,0.20741846088254104,0.4370070347473886,0.018972500532935532,0.604274134119381,0.39572586588061903,52396,Not in flood zone,0,0,3019600,019600,047019600
"Census Tract 68, Kings County, New York",5491,0.47477690766709163,0.0293207066108177,0.2706246585321435,0.17956656346749225,0.04571116372245487,0.7315243767924112,0.2684756232075888,66301,Not in flood zone,0,0,3006800,006800,047006800
"Census Tract 70, Kings County, New York",2454,0.5256723716381418,0.042379788101059496,0.2078239608801956,0.18663406682966585,0.037489812550937196,0.3220625528317836,0.6779374471682164,83864,Not in flood zone,0,0,3007000,007000,047007000
"Census Tract 78, Kings County, New York",5333,0.09825614100881305,0.031501968873054564,0.7140446277892368,0.13482092630789425,0.021376336021001308,0.8263903139749641,0.1736096860250359,72292,Not in flood zone,0,0,3007800,007800,047007800
"Census Tract 84, Kings County, New York",3311,0.18846270009060706,0.04620960434913923,0.6683781334944126,0.06493506493506493,0.0320144971307762,0.8039811998894111,0.1960188001105889,52500,2050 100-year flood zone,0,1,3008400,008400,047008400
"Census Tract 85, Kings County, New York",6673,0.016334482241870223,0.4124082121984115,0.47235126629701785,0.05694590139367601,0.041960137869024305,1,0,17649,2020 100-year flood zone,1,1,3008500,008500,047008500
"Census Tract 100, Kings County, New York",7741,0.05606510786720062,0.009171941609611161,0.31326701976488824,0.6072858803772122,0.014210050381087802,0.7801976880549506,0.21980231194504943,65240,Not in flood zone,0,0,3010000,010000,047010000
"Census Tract 112, Kings County, New York",6636,0.34403254972875225,0.02034358047016275,0.29294755877034356,0.29581072935503316,0.0468655816757082,0.8018106995884774,0.19818930041152263,45477,Not in flood zone,0,0,3011200,011200,047011200
"Census Tract 117, Kings County, New York",2672,0.5333083832335329,0.038547904191616765,0.27282934131736525,0.09431137724550898,0.061002994011976064,0.7175313665649372,0.28246863343506273,104075,Not in flood zone,0,0,3011700,011700,047011700
"Census Tract 118, Kings County, New York",2578,0.07874321179208689,0.008145849495733127,0.10977501939487976,0.7897595034910784,0.013576415826221822,0.8211173757047668,0.17888262429523322,53977,Not in flood zone,0,0,3011800,011800,047011800
"Census Tract 129.02, Kings County, New York",3318,0.5066305003013863,0.1838456901748041,0.1404460518384569,0.09614225437010247,0.07293550331525012,0.7260981912144703,0.2739018087855297,131466,Not in flood zone,0,0,3012902,012902,047012902
"Census Tract 132, Kings County, New York",2870,0.25993031358885016,0.005923344947735192,0.14390243902439023,0.5634146341463414,0.02682926829268306,0.5663331883427577,0.4336668116572423,80859,Not in flood zone,0,0,3013200,013200,047013200
